Date,Time,Open,High,Low,Close,Volume
2025-11-21,18:00,4085.00,4087.40,4075.50,4081.90,13158
2025-11-21,19:00,4082.10,4092.10,4081.80,4087.20,5176
2025-11-21,20:00,4087.00,4088.20,4053.50,4064.50,12522
2025-11-21,21:00,4064.40,4079.50,4052.20,4079.50,4134
2025-11-23,23:00,4068.50,4074.80,4062.50,4071.60,3954
2025-11-24,00:00,4071.70,4072.70,4054.80,4064.70,3517
2025-11-24,01:00,4064.80,4070.60,4038.90,4041.10,8368
2025-11-24,02:00,4040.90,4048.60,4037.20,4040.70,4936
2025-11-24,03:00,4041.00,4055.20,4040.70,4047.50,4740
2025-11-24,04:00,4047.20,4058.70,4038.80,4039.90,5038
2025-11-24,05:00,4040.80,4046.30,4036.40,4042.70,4978
2025-11-24,06:00,4042.70,4054.30,4041.90,4049.50,4752
2025-11-24,07:00,4049.70,4064.50,4047.90,4057.00,6121
2025-11-24,08:00,4056.50,4064.00,4056.20,4060.70,5160
2025-11-24,09:00,4060.20,4071.80,4059.90,4068.50,7842
2025-11-24,10:00,4068.60,4074.00,4060.20,4061.20,7176
2025-11-24,11:00,4061.20,4068.40,4060.20,4066.50,5363
2025-11-24,12:00,4066.40,4081.60,4062.60,4077.90,8415
2025-11-24,13:00,4078.00,4083.80,4070.60,4075.30,16263
2025-11-24,14:00,4075.10,4084.60,4066.00,4078.90,18953
2025-11-24,15:00,4079.00,4092.60,4078.90,4089.80,19734
2025-11-24,16:00,4090.00,4097.40,4087.70,4096.20,17015
2025-11-24,17:00,4096.60,4099.60,4087.50,4091.70,13720
2025-11-24,18:00,4091.80,4126.40,4086.50,4119.30,26871
2025-11-24,19:00,4119.40,4123.30,4113.00,4117.40,10045
2025-11-24,20:00,4117.40,4132.90,4117.00,4130.50,9570
2025-11-24,21:00,4130.30,4138.20,4128.20,4133.80,4295
2025-11-24,23:00,4133.50,4142.20,4124.00,4141.90,0
2025-11-25,00:00,4141.90,4142.80,4124.70,4126.60,2496
2025-11-25,01:00,4126.70,4136.40,4120.50,4132.00,4062
2025-11-25,02:00,4131.60,4152.00,4130.10,4147.30,3657
2025-11-25,03:00,4147.00,4147.30,4136.00,4140.10,2555
2025-11-25,04:00,4139.70,4145.70,4136.80,4138.80,1760
2025-11-25,05:00,4138.50,4150.00,4138.50,4148.40,1648
2025-11-25,06:00,4147.90,4149.50,4136.20,4138.60,1983
2025-11-25,07:00,4138.10,4142.70,4126.30,4129.40,4603
2025-11-25,08:00,4129.70,4166.70,4106.70,4113.00,36788
2025-11-25,09:00,4150.00,4164.90,4111.00,4161.90,8166
2025-11-25,10:00,4161.80,4172.90,4124.10,4165.30,0
2025-11-25,11:00,4128.30,4171.80,4124.30,4167.60,39405
2025-11-25,12:00,4130.60,4172.90,4112.40,4127.10,0
2025-11-25,13:00,4127.10,4185.60,4126.20,4181.80,56645
2025-11-25,14:00,4181.70,4182.80,4106.80,4158.60,28137
2025-11-25,15:00,4121.80,4167.70,4113.90,4156.80,17751
2025-11-25,16:00,4118.60,4175.50,4118.10,4132.20,0
2025-11-25,17:00,4132.20,4194.00,4131.80,4180.50,89134
2025-11-25,18:00,4180.50,4185.60,4128.30,4131.70,0
2025-11-25,19:00,4131.70,4174.70,4125.60,4131.70,2389
2025-11-25,20:00,4131.90,4173.50,4128.10,4166.70,92924
2025-11-25,21:00,4129.10,4177.30,4124.40,4177.30,1608
2025-11-25,23:00,4167.00,4172.40,4127.50,4167.60,0
2025-11-26,00:00,4167.90,4178.70,4129.40,4177.20,2947
2025-11-26,01:00,4177.60,4187.50,4135.90,4183.00,5250
2025-11-26,02:00,4183.00,4201.80,4144.90,4196.90,8924
2025-11-26,03:00,4197.00,4204.90,4157.60,4201.20,4535
2025-11-26,04:00,4201.00,4202.20,4154.70,4197.30,4632
2025-11-26,05:00,4197.50,4204.00,4158.50,4197.10,4487
2025-11-26,06:00,4197.00,4197.50,4144.10,4185.30,6533
2025-11-26,07:00,4185.00,4196.00,4146.80,4191.90,4964
2025-11-26,08:00,4191.90,4203.20,4151.70,4195.40,7920
2025-11-26,09:00,4195.10,4198.80,4153.50,4197.10,4532
2025-11-26,10:00,4197.20,4199.40,4153.30,4194.90,6399
2025-11-26,11:00,4195.00,4208.60,4154.80,4206.70,7286
2025-11-26,12:00,4206.80,4209.00,4145.40,4190.40,11146
2025-11-26,13:00,4189.90,4201.40,4146.00,4188.20,12370
2025-11-26,14:00,4187.90,4192.10,4138.30,4176.70,18124
2025-11-26,15:00,4176.40,4200.70,4132.90,4200.30,26337
2025-11-26,16:00,4200.40,4203.00,4158.10,4201.60,15354
2025-11-26,17:00,4201.50,4204.80,4162.80,4201.80,7685
2025-11-26,18:00,4202.10,4206.60,4155.60,4198.50,12300
2025-11-26,19:00,4198.80,4204.00,4159.40,4197.00,5090
2025-11-26,20:00,4196.60,4201.30,4157.20,4196.90,4900
2025-11-26,21:00,4196.90,4200.90,4158.40,4196.10,1723
2025-11-26,23:00,4198.60,4200.80,4161.50,4196.60,0
2025-11-27,00:00,4196.50,4199.50,4159.30,4197.10,1304
2025-11-27,01:00,4197.00,4198.20,4145.50,4187.40,6515
2025-11-27,02:00,4187.70,4189.30,4152.00,4177.40,4398
2025-11-27,03:00,4177.60,4183.00,4144.50,4179.50,3530
2025-11-27,04:00,4179.30,4186.90,4140.00,4182.70,4805
2025-11-28,14:30,4217.60,4246.60,4188.30,4233.50,15787
2025-11-28,15:30,4233.70,4239.50,4185.10,4239.30,13575
2025-11-28,16:30,4239.30,4246.20,4200.70,4242.10,9734
2025-11-28,17:30,4242.00,4251.70,4205.00,4251.40,9070
2025-11-28,18:00,4251.60,4257.50,4213.00,4254.90,0
2025-11-30,23:00,4245.10,4261.00,4214.90,4257.30,8256
2025-12-01,00:00,4257.50,4269.80,4222.80,4267.20,8056
2025-12-01,01:00,4266.70,4291.40,4223.00,4290.60,13870
2025-12-01,02:00,4290.70,4291.80,4237.90,4277.80,10333
2025-12-01,03:00,4278.00,4278.90,4267.00,4273.80,8888
2025-12-01,04:00,4274.10,4281.90,4270.80,4280.50,3903
